,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
6,16,L. Sorocabana,Vitória,1,Bruno (T),34.12,8,26,1,6,2,3,1,2,5,7,12,4.0,1.0,0.0,4.0,2.0,2,0.0
7,16,L. Sorocabana,Vitória,1,Leandro,00.04,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,16,L. Sorocabana,Vitória,1,Alexandre (T),19.02,8,24,0,0,3,10,2,4,3,3,6,0.0,2.0,0.0,4.0,4.0,1,0.0
9,16,L. Sorocabana,Vitória,1,Ted,31.38,12,40,3,10,1,4,1,2,2,0,2,3.0,2.0,1.0,2.0,2.0,1,0.0
10,16,L. Sorocabana,Vitória,1,Cafferata (T),33.41,19,37,5,7,1,6,2,4,0,0,0,5.0,1.0,0.0,3.0,4.0,4,0.0
11,16,L. Sorocabana,Vitória,1,Ações coletivas,,,,,,,,,,3,1,4,,,,0.0,,0,
12,16,L. Sorocabana,Vitória,1,Total,,62,172,9,26,11,37,13,20,18,16,34,14.0,8.0,4.0,25.0,18.0,13,0.0
0,16,Vitória,L. Sorocabana,2,Keyron (T),34.38,18,36,2,5,4,8,4,5,1,6,7,2.0,0.0,0.0,2.0,5.0,2,0.0
1,16,Vitória,L. Sorocabana,2,Arthur (T),28.03,13,25,2,5,2,3,3,4,1,2,3,0.0,1.0,0.0,4.0,3.0,2,0.0
2,16,Vitória,L. Sorocabana,2,Murilo,09.20,1,2,0,0,0,0,1,2,0,0,0,0.0,1.0,0.0,1.0,2.0,0,0.0
3,16,Vitória,L. Sorocabana,2,Renato,28.54,9,14,0,0,4,5,1,4,4,6,10,1.0,1.0,2.0,3.0,3.0,1,0.0
4,16,Vitória,L. Sorocabana,2,Braga,03.16,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0
5,16,Vitória,L. Sorocabana,2,Dawkins (T),31.15,16,34,2,8,4,4,2,2,0,2,2,4.0,3.0,0.0,1.0,4.0,7,0.0
6,16,Vitória,L. Sorocabana,2,Edu Mariano,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,16,Vitória,L. Sorocabana,2,Kurtz,13.08,0,8,0,0,0,3,0,2,2,2,4,0.0,0.0,0.0,2.0,1.0,0,0.0
8,16,Vitória,L. Sorocabana,2,André (T),25.12,8,20,1,4,2,3,1,2,1,4,5,1.0,0.0,0.0,1.0,3.0,4,0.0
9,16,Vitória,L. Sorocabana,2,Coimbra (T),26.14,4,6,0,0,1,1,2,4,0,2,2,0.0,1.0,0.0,5.0,3.0,2,0.0
10,16,Vitória,L. Sorocabana,2,Ações coletivas,,,,,,,,,,2,1,3,,,,0.0,,0,
11,16,Vitória,L. Sorocabana,2,Total,,69,145,7,22,17,27,14,25,11,26,37,8.0,7.0,2.0,19.0,24.0,18,0.0
0,16,Bauru,Mogi,1,Gui Deodato,26.22,5,31,1,9,1,2,0,0,0,2,2,2.0,1.0,2.0,2.0,0.0,1,0.0
1,16,Bauru,Mogi,1,Shilton (T),15.53,4,6,0,0,2,2,0,2,0,1,1,0.0,0.0,0.0,4.0,1.0,5,0.0
2,16,Bauru,Mogi,1,Stefano,00.09,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,16,Bauru,Mogi,1,Valtinho,32.11,2,17,0,3,1,4,0,0,0,3,3,2.0,1.0,1.0,3.0,1.0,2,0.0
4,16,Bauru,Mogi,1,Alex (T),30.45,8,17,1,3,1,2,3,4,0,4,4,3.0,2.0,0.0,5.0,4.0,4,0.0
5,16,Bauru,Mogi,1,Henrique,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
6,16,Bauru,Mogi,1,Jefferson (T),41.27,32,61,1,7,8,13,13,14,3,3,6,0.0,1.0,0.0,4.0,9.0,4,0.0
7,16,Bauru,Mogi,1,Michael,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,16,Bauru,Mogi,1,Gegê (T),25.13,12,24,2,6,1,1,4,4,1,1,2,2.0,1.0,0.0,4.0,3.0,1,0.0
9,16,Bauru,Mogi,1,Léo Meindl (T),42.34,15,26,3,5,2,3,2,5,1,8,9,6.0,1.0,0.0,3.0,5.0,2,0.0
10,16,Bauru,Mogi,1,Jaú,10.26,2,4,0,0,1,2,0,0,4,2,6,1.0,0.0,1.0,2.0,1.0,1,0.0
11,16,Bauru,Mogi,1,Ações coletivas,,,,,,,,,,0,4,4,,,,0.0,,0,
12,16,Bauru,Mogi,1,Total,,80,186,8,33,17,29,22,29,9,28,37,16.0,7.0,4.0,27.0,24.0,20,0.0
0,16,Mogi,Bauru,2,Tyrone (T),32.49,13,30,1,6,5,6,0,0,0,1,1,0.0,1.0,0.0,5.0,2.0,6,0.0
1,16,Mogi,Bauru,2,Larry (T),40.49,14,34,0,4,5,9,4,4,3,9,12,1.0,4.0,0.0,3.0,6.0,2,0.0
2,16,Mogi,Bauru,2,Elinho,03.19,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,2.0,0.0,0,0.0
3,16,Mogi,Bauru,2,Gerson (T),25.59,10,14,0,0,4,5,2,4,5,1,6,1.0,2.0,0.0,4.0,2.0,3,1.0
4,16,Mogi,Bauru,2,Vithinho,04.36,3,6,1,2,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0,0.0
5,16,Mogi,Bauru,2,Fabricio,14.30,0,6,0,2,0,0,0,0,1,3,4,1.0,0.0,0.0,3.0,1.0,0,0.0
6,16,Mogi,Bauru,2,Filipin,29.13,10,34,0,7,1,2,8,9,3,1,4,2.0,3.0,0.0,2.0,4.0,0,0.0
7,16,Mogi,Bauru,2,Franklin,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,16,Mogi,Bauru,2,Jimmy (T),31.18,9,22,1,4,0,1,6,8,1,2,3,0.0,1.0,0.0,3.0,3.0,0,0.0
9,16,Mogi,Bauru,2,Shamell (T),42.27,28,59,1,6,11,18,3,5,1,7,8,5.0,0.0,0.0,4.0,8.0,3,0.0
10,16,Mogi,Bauru,2,Ações coletivas,,,,,,,,,,1,4,5,,,,0.0,,0,
11,16,Mogi,Bauru,2,Total,,87,205,4,31,26,41,23,30,15,30,45,10.0,12.0,0.0,26.0,26.0,14,1.0
0,16,Paulistano,Basq. Cearense,1,Yago,06.30,4,6,0,0,1,2,2,2,1,2,3,0.0,0.0,0.0,2.0,1.0,1,0.0
1,16,Paulistano,Basq. Cearense,1,Mogi (T),22.06,7,13,0,1,1,2,5,6,0,1,1,3.0,2.0,0.0,2.0,4.0,2,0.0
2,16,Paulistano,Basq. Cearense,1,Luis Fernando,01.56,2,2,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,16,Paulistano,Basq. Cearense,1,Jhonatan,15.43,5,16,1,4,1,2,0,0,0,4,4,1.0,1.0,0.0,3.0,0.0,1,0.0
4,16,Paulistano,Basq. Cearense,1,Lucas Dias (T),31.51,21,38,1,5,7,9,4,5,1,1,2,0.0,1.0,0.0,1.0,3.0,1,0.0
5,16,Paulistano,Basq. Cearense,1,Victor André,08.38,3,3,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,1.0,1.0,0,0.0
6,16,Paulistano,Basq. Cearense,1,Hure (T),21.50,13,24,2,5,3,4,1,1,0,4,4,2.0,0.0,1.0,3.0,1.0,3,0.0
7,16,Paulistano,Basq. Cearense,1,Arthur Pecos,22.01,6,16,1,2,1,4,1,2,2,2,4,3.0,2.0,0.0,1.0,3.0,0,0.0
8,16,Paulistano,Basq. Cearense,1,Renato,11.45,3,6,0,0,0,1,3,4,0,1,1,0.0,1.0,0.0,0.0,3.0,0,0.0
9,16,Paulistano,Basq. Cearense,1,De Paula (T),24.16,8,16,0,2,2,2,4,6,0,3,3,4.0,1.0,0.0,2.0,6.0,3,0.0
10,16,Paulistano,Basq. Cearense,1,Eddy,08.15,3,12,1,4,0,0,0,0,1,1,2,0.0,0.0,0.0,2.0,0.0,1,0.0
11,16,Paulistano,Basq. Cearense,1,Guilherme (T),25.09,4,11,0,1,2,4,0,0,1,4,5,1.0,2.0,1.0,2.0,3.0,2,0.0
12,16,Paulistano,Basq. Cearense,1,Ações coletivas,,,,,,,,,,1,6,7,,,,0.0,,0,
13,16,Paulistano,Basq. Cearense,1,Total,,79,163,6,24,20,32,21,27,8,29,37,14.0,10.0,2.0,19.0,25.0,17,0.0
0,16,Basq. Cearense,Paulistano,2,Gustavinho,10.03,0,5,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1,0.0
1,16,Basq. Cearense,Paulistano,2,Davi,25.58,7,29,2,7,0,3,1,2,1,2,3,2.0,1.0,0.0,1.0,3.0,3,0.0
2,16,Basq. Cearense,Paulistano,2,Gruber,31.09,14,27,0,1,6,10,2,4,3,7,10,3.0,1.0,1.0,2.0,5.0,3,0.0
3,16,Basq. Cearense,Paulistano,2,Duda (T),24.02,15,30,4,9,0,0,3,3,0,3,3,4.0,2.0,0.0,0.0,3.0,4,0.0
4,16,Basq. Cearense,Paulistano,2,Toledo,25.02,14,19,1,1,5,6,1,4,3,2,5,1.0,0.0,0.0,1.0,3.0,1,0.0
5,16,Basq. Cearense,Paulistano,2,Sualisson (T),12.41,3,5,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,4.0,2.0,1,0.0
6,16,Basq. Cearense,Paulistano,2,Rashaun (T),03.52,3,9,1,1,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,16,Basq. Cearense,Paulistano,2,Tiagão,11.34,0,6,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1,0.0
8,16,Basq. Cearense,Paulistano,2,Leonardo,17.54,4,16,0,0,2,8,0,0,4,2,6,0.0,0.0,1.0,3.0,0.0,1,0.0
9,16,Basq. Cearense,Paulistano,2,Audrei,14.10,5,18,1,4,0,2,2,2,0,1,1,1.0,0.0,0.0,4.0,2.0,0,0.0
10,16,Basq. Cearense,Paulistano,2,Felipe (T),11.22,0,10,0,2,0,2,0,0,0,0,0,0.0,1.0,0.0,3.0,1.0,1,0.0
11,16,Basq. Cearense,Paulistano,2,Leal (T),12.13,2,6,0,0,1,3,0,0,2,0,2,2.0,0.0,0.0,3.0,0.0,1,0.0
12,16,Basq. Cearense,Paulistano,2,Ações coletivas,,,,,,,,,,3,4,7,,,,0.0,,0,
13,16,Basq. Cearense,Paulistano,2,Total,,67,180,10,29,14,39,9,15,17,21,38,14.0,6.0,2.0,25.0,19.0,17,0.0
0,16,Pinheiros,Caxias do Sul,1,Bennett (T),19.20,7,7,0,0,2,2,3,3,1,3,4,6.0,3.0,0.0,1.0,3.0,1,0.0
1,16,Pinheiros,Caxias do Sul,1,Gemerson (T),17.46,0,17,0,5,0,1,0,0,1,4,5,1.0,0.0,0.0,2.0,1.0,1,0.0
2,16,Pinheiros,Caxias do Sul,1,Mathias,14.42,8,11,0,1,4,4,0,0,2,2,4,1.0,0.0,1.0,4.0,0.0,1,1.0
3,16,Pinheiros,Caxias do Sul,1,Ansaloni (T),17.25,7,16,0,0,3,7,1,2,1,4,5,0.0,0.0,0.0,0.0,3.0,0,0.0
4,16,Pinheiros,Caxias do Sul,1,Teichmann,17.57,11,15,0,0,4,6,3,3,0,4,4,6.0,0.0,1.0,2.0,2.0,0,0.0
5,16,Pinheiros,Caxias do Sul,1,Renan (T),17.53,15,23,3,5,3,4,0,0,1,3,4,1.0,0.0,0.0,3.0,1.0,2,2.0
6,16,Pinheiros,Caxias do Sul,1,Neto,24.28,11,30,0,5,4,6,3,3,0,2,2,2.0,1.0,0.0,3.0,1.0,3,0.0
7,16,Pinheiros,Caxias do Sul,1,Gustavo,21.07,12,17,4,5,0,1,0,0,1,1,2,2.0,2.0,0.0,2.0,0.0,2,0.0
8,16,Pinheiros,Caxias do Sul,1,Holloway (T),24.58,15,30,3,6,3,6,0,0,1,1,2,1.0,1.0,0.0,3.0,2.0,1,1.0
9,16,Pinheiros,Caxias do Sul,1,Cauê,03.21,0,2,0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0,0.0
10,16,Pinheiros,Caxias do Sul,1,Sena,12.46,5,6,0,0,2,2,1,2,1,1,2,0.0,1.0,0.0,1.0,1.0,3,0.0
11,16,Pinheiros,Caxias do Sul,1,Arthur,08.17,4,6,0,0,2,3,0,0,1,2,3,0.0,0.0,0.0,0.0,1.0,0,0.0
12,16,Pinheiros,Caxias do Sul,1,Ações coletivas,,,,,,,,,,3,4,7,,,,0.0,,0,
13,16,Pinheiros,Caxias do Sul,1,Total,,95,180,10,27,27,43,11,13,13,32,45,20.0,8.0,3.0,21.0,15.0,15,4.0
0,16,Caxias do Sul,Pinheiros,2,Carioca,20.32,18,39,0,3,7,12,4,6,0,2,2,2.0,1.0,0.0,1.0,4.0,2,0.0
1,16,Caxias do Sul,Pinheiros,2,Diego,08.16,1,4,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,1.0,2.0,1,0.0
2,16,Caxias do Sul,Pinheiros,2,Vinícius (T),24.40,4,24,0,4,2,6,0,0,0,1,1,6.0,2.0,0.0,3.0,1.0,1,0.0
3,16,Caxias do Sul,Pinheiros,2,Marcão (T),20.00,2,8,0,1,1,2,0,1,2,4,6,2.0,0.0,1.0,2.0,2.0,1,0.0
4,16,Caxias do Sul,Pinheiros,2,Guto (T),30.00,7,15,1,3,2,3,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1,0.0
5,16,Caxias do Sul,Pinheiros,2,Dida,20.00,6,17,0,0,2,6,2,5,4,3,7,0.0,2.0,2.0,0.0,3.0,3,0.0
6,16,Caxias do Sul,Pinheiros,2,R. Stabile,13.45,5,16,1,4,1,2,0,0,1,0,1,1.0,0.0,0.0,3.0,1.0,1,0.0
7,16,Caxias do Sul,Pinheiros,2,Buboltz (T),22.22,7,18,1,2,2,5,0,2,0,4,4,0.0,2.0,1.0,0.0,1.0,0,1.0
8,16,Caxias do Sul,Pinheiros,2,Arthur (T),21.04,13,29,1,3,3,7,4,6,3,1,4,0.0,1.0,1.0,3.0,5.0,1,0.0
9,16,Caxias do Sul,Pinheiros,2,Nandão,19.21,6,16,0,2,3,5,0,0,1,2,3,0.0,1.0,0.0,2.0,1.0,0,0.0
10,16,Caxias do Sul,Pinheiros,2,Ações coletivas,,,,,,,,,,2,1,3,,,,0.0,,0,
11,16,Caxias do Sul,Pinheiros,2,Total,,69,186,4,22,23,49,11,22,16,20,36,11.0,9.0,5.0,16.0,20.0,11,1.0
0,16,Flamengo,Minas,1,Rollins,16.15,10,10,0,0,3,3,4,4,1,3,4,1.0,0.0,0.0,2.0,2.0,0,0.0
1,16,Flamengo,Minas,1,Marcelinho (T),24.33,19,40,5,11,1,2,2,3,0,4,4,6.0,1.0,0.0,2.0,2.0,0,0.0
2,16,Flamengo,Minas,1,Fischer,21.45,12,18,3,4,1,2,1,2,0,2,2,7.0,2.0,0.0,2.0,2.0,2,0.0
3,16,Flamengo,Minas,1,Pedrinho,01.54,0,2,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0.0
4,16,Flamengo,Minas,1,Lelê,18.57,16,25,4,7,2,2,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,1.0
5,16,Flamengo,Minas,1,Ramon (T),28.43,8,21,2,5,0,2,2,2,1,0,1,6.0,1.0,0.0,3.0,4.0,4,0.0
6,16,Flamengo,Minas,1,Marquinhos (T),22.57,20,37,3,7,4,6,3,4,0,2,2,3.0,0.0,0.0,2.0,5.0,1,1.0
7,16,Flamengo,Minas,1,Mineiro,17.08,10,11,1,1,3,3,1,2,3,3,6,1.0,1.0,0.0,2.0,2.0,0,0.0
8,16,Flamengo,Minas,1,Batista (T),18.30,8,12,0,0,4,6,0,0,1,4,5,0.0,0.0,1.0,1.0,1.0,2,0.0
9,16,Flamengo,Minas,1,Olivinha (T),20.22,4,14,0,0,2,6,0,2,3,5,8,2.0,0.0,0.0,3.0,2.0,1,0.0
10,16,Flamengo,Minas,1,Léo Bispo,02.29,1,2,0,0,0,0,1,2,1,0,1,0.0,0.0,0.0,2.0,1.0,1,0.0
11,16,Flamengo,Minas,1,João Vitor,06.27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,16,Flamengo,Minas,1,Ações coletivas,,,,,,,,,,4,0,4,,,,0.0,,0,
13,16,Flamengo,Minas,1,Total,,108,192,18,35,20,33,14,21,14,23,37,28.0,5.0,1.0,21.0,21.0,11,2.0
0,16,Minas,Flamengo,2,Big (T),09.40,2,4,0,0,1,2,0,0,0,3,3,0.0,0.0,0.0,3.0,0.0,1,1.0
1,16,Minas,Flamengo,2,Panunzio,02.58,2,2,0,0,1,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1,0.0
2,16,Minas,Flamengo,2,Rodgers,22.31,14,22,0,0,5,7,4,8,0,1,1,1.0,0.0,0.0,1.0,7.0,2,0.0
3,16,Minas,Flamengo,2,P. Macedo (T),16.06,7,9,1,1,1,1,2,4,1,0,1,0.0,0.0,0.0,4.0,2.0,0,0.0
4,16,Minas,Flamengo,2,Paulinho (T),21.26,7,14,1,2,1,3,2,2,0,1,1,5.0,1.0,0.0,3.0,1.0,3,0.0
5,16,Minas,Flamengo,2,Mosso,23.36,9,20,1,4,3,4,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,1,0.0
6,16,Minas,Flamengo,2,Maynard (T),29.03,13,24,1,3,5,7,0,1,1,3,4,1.0,1.0,0.0,2.0,2.0,2,0.0
7,16,Minas,Flamengo,2,Matheus P.,03.17,1,7,0,1,0,1,1,2,1,0,1,0.0,0.0,0.0,0.0,1.0,0,0.0
8,16,Minas,Flamengo,2,Rafael,07.21,2,9,0,1,0,2,2,2,1,0,1,1.0,0.0,0.0,0.0,1.0,0,0.0
9,16,Minas,Flamengo,2,Xande,16.30,2,13,0,3,1,2,0,0,0,0,0,2.0,3.0,0.0,2.0,2.0,1,0.0
10,16,Minas,Flamengo,2,Wesley,14.23,2,6,0,0,1,3,0,0,1,3,4,0.0,0.0,0.0,2.0,0.0,0,0.0
11,16,Minas,Flamengo,2,Siqueira (T),33.05,13,25,1,3,4,7,2,2,0,4,4,1.0,2.0,0.0,5.0,5.0,2,0.0
12,16,Minas,Flamengo,2,Ações coletivas,,,,,,,,,,1,2,3,,,,0.0,,0,
13,16,Minas,Flamengo,2,Total,,74,155,5,18,23,40,13,21,7,19,26,12.0,7.0,0.0,24.0,21.0,13,1.0
0,16,Macaé Basquete,Brasília,1,Simmons (T),32.56,13,13,1,1,5,5,0,0,0,4,4,2.0,2.0,0.0,2.0,1.0,4,1.0
1,16,Macaé Basquete,Brasília,1,Anthony (T),37.29,22,37,0,1,10,16,2,2,0,3,3,8.0,1.0,0.0,0.0,6.0,4,0.0
2,16,Macaé Basquete,Brasília,1,Pitico,03.30,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,1,0.0
3,16,Macaé Basquete,Brasília,1,Thiaguinho,12.43,6,12,1,2,0,1,3,4,0,2,2,0.0,0.0,0.0,1.0,2.0,1,0.0
4,16,Macaé Basquete,Brasília,1,Rafa Moreira,05.31,3,6,1,2,0,0,0,0,0,0,0,1.0,0.0,0.0,2.0,0.0,1,0.0
5,16,Macaé Basquete,Brasília,1,Erick (T),37.53,8,16,0,2,4,5,0,0,0,7,7,8.0,0.0,0.0,4.0,4.0,2,0.0
6,16,Macaé Basquete,Brasília,1,Schneider (T),29.10,19,37,5,9,1,3,2,4,3,4,7,1.0,1.0,0.0,2.0,3.0,3,0.0
7,16,Macaé Basquete,Brasília,1,Igor,09.24,2,7,0,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0
8,16,Macaé Basquete,Brasília,1,Mateus A.,00.29,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,16,Macaé Basquete,Brasília,1,Alex,00.29,2,2,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0.0
10,16,Macaé Basquete,Brasília,1,Pezão,12.30,2,6,0,0,1,2,0,2,2,2,4,0.0,0.0,0.0,1.0,1.0,1,0.0
11,16,Macaé Basquete,Brasília,1,Lupa (T),17.56,10,14,0,0,5,7,0,0,0,2,2,2.0,0.0,0.0,5.0,1.0,1,1.0
12,16,Macaé Basquete,Brasília,1,Ações coletivas,,,,,,,,,,2,1,3,,,,0.0,,0,
13,16,Macaé Basquete,Brasília,1,Total,,87,150,8,18,27,41,9,14,7,27,34,22.0,4.0,0.0,19.0,19.0,19,2.0
0,16,Brasília,Macaé Basquete,2,Pedro,00.08,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,16,Brasília,Macaé Basquete,2,Jefferson (T),20.36,0,14,0,4,0,1,0,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0,0.0
2,16,Brasília,Macaé Basquete,2,Pilar (T),20.26,6,13,0,2,3,3,0,1,1,2,3,0.0,4.0,0.0,4.0,1.0,1,0.0
3,16,Brasília,Macaé Basquete,2,Paulo,01.01,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,16,Brasília,Macaé Basquete,2,Deryk,28.13,12,26,2,6,3,4,0,0,0,1,1,1.0,2.0,0.0,3.0,2.0,3,0.0
5,16,Brasília,Macaé Basquete,2,Alex,23.00,8,12,1,2,1,1,3,4,1,1,2,0.0,1.0,0.0,4.0,2.0,3,0.0
6,16,Brasília,Macaé Basquete,2,Fulvio (T),32.51,3,9,1,3,0,0,0,0,0,4,4,7.0,4.0,0.0,3.0,1.0,4,0.0
7,16,Brasília,Macaé Basquete,2,Giovannoni (T),36.35,15,33,1,4,5,9,2,3,1,4,5,5.0,2.0,1.0,1.0,1.0,1,0.0
8,16,Brasília,Macaé Basquete,2,Johnny,00.08,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,16,Brasília,Macaé Basquete,2,Lucas Mariano (T),35.21,30,55,1,5,11,17,5,6,2,3,5,0.0,0.0,0.0,3.0,7.0,5,1.0
10,16,Brasília,Macaé Basquete,2,Iago,01.41,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0
11,16,Brasília,Macaé Basquete,2,Ações coletivas,,,,,,,,,,3,1,4,,,,0.0,,0,
12,16,Brasília,Macaé Basquete,2,Total,,74,162,6,26,23,35,10,14,8,17,25,14.0,13.0,1.0,20.0,15.0,18,1.0
0,16,Minas,Sesi Franca,1,Big (T),11.40,3,3,0,0,1,1,1,1,2,2,4,0.0,0.0,0.0,3.0,2.0,0,0.0
1,16,Minas,Sesi Franca,1,Rodgers,26.34,23,37,0,3,6,7,11,14,0,2,2,2.0,1.0,0.0,4.0,10.0,5,0.0
2,16,Minas,Sesi Franca,1,P. Macedo (T),09.00,5,10,1,2,1,2,0,0,0,2,2,0.0,0.0,0.0,5.0,0.0,0,0.0
3,16,Minas,Sesi Franca,1,Paulinho (T),21.48,7,22,1,4,2,5,0,0,0,2,2,5.0,1.0,0.0,4.0,0.0,1,0.0
4,16,Minas,Sesi Franca,1,Mosso,22.17,10,17,0,1,4,6,2,2,0,1,1,0.0,0.0,0.0,3.0,2.0,0,0.0
5,16,Minas,Sesi Franca,1,Maynard (T),26.55,8,19,0,3,3,3,2,4,1,5,6,1.0,0.0,0.0,5.0,2.0,1,0.0
6,16,Minas,Sesi Franca,1,Matheus P.,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,16,Minas,Sesi Franca,1,Rafael,05.28,2,2,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,2.0,0.0,1,0.0
8,16,Minas,Sesi Franca,1,Xande,20.19,3,8,1,2,0,1,0,0,0,3,3,3.0,1.0,0.0,2.0,0.0,2,0.0
9,16,Minas,Sesi Franca,1,Wesley,18.44,8,12,0,0,3,5,2,2,2,4,6,0.0,1.0,1.0,5.0,4.0,1,0.0
10,16,Minas,Sesi Franca,1,Siqueira (T),37.15,11,27,1,5,4,6,0,0,0,1,1,5.0,1.0,1.0,3.0,4.0,5,0.0
11,16,Minas,Sesi Franca,1,Ações coletivas,,,,,,,,,,0,2,2,,,,0.0,,0,
12,16,Minas,Sesi Franca,1,Total,,80,157,4,20,25,37,18,23,6,24,30,16.0,5.0,2.0,37.0,24.0,16,0.0
0,16,Sesi Franca,Minas,2,Alexey (T),32.51,15,15,1,1,3,3,6,6,1,4,5,8.0,0.0,0.0,4.0,6.0,3,0.0
1,16,Sesi Franca,Minas,2,Cesar,10.37,2,8,0,2,0,0,2,2,1,1,2,0.0,0.0,0.0,2.0,1.0,1,0.0
2,16,Sesi Franca,Minas,2,Isaac,25.13,11,26,0,2,0,2,11,16,0,3,3,4.0,3.0,0.0,2.0,8.0,1,0.0
3,16,Sesi Franca,Minas,2,Cassiano,03.13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,16,Sesi Franca,Minas,2,Cauê,24.02,12,28,1,4,2,5,5,6,1,0,1,0.0,3.0,0.0,4.0,3.0,3,0.0
5,16,Sesi Franca,Minas,2,Antonio (T),08.56,3,4,0,0,1,1,1,2,0,1,1,0.0,0.0,0.0,5.0,2.0,1,0.0
6,16,Sesi Franca,Minas,2,Pedro (T),27.60,15,40,1,4,2,9,8,10,0,2,2,2.0,2.0,0.0,2.0,5.0,2,0.0
7,16,Sesi Franca,Minas,2,Cipolini (T),32.36,18,35,3,7,2,4,5,6,2,4,6,2.0,1.0,0.0,3.0,4.0,0,1.0
8,16,Sesi Franca,Minas,2,João Pedro,04.22,0,6,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0
9,16,Sesi Franca,Minas,2,Du Sommer (T),30.10,8,16,0,0,1,3,6,10,5,2,7,1.0,1.0,0.0,3.0,6.0,1,1.0
10,16,Sesi Franca,Minas,2,Ações coletivas,,,,,,,,,,3,3,6,,,,0.0,,0,
11,16,Sesi Franca,Minas,2,Total,,84,178,6,20,11,30,44,58,13,21,34,17.0,10.0,0.0,25.0,35.0,12,2.0
0,16,Brasília,Bauru,1,Pedro,00.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,16,Brasília,Bauru,1,Jefferson,25.45,13,26,3,6,2,4,0,0,2,3,5,3.0,2.0,0.0,2.0,2.0,3,0.0
2,16,Brasília,Bauru,1,Pilar (T),24.50,3,14,0,2,1,3,1,2,2,2,4,3.0,0.0,0.0,4.0,1.0,0,0.0
3,16,Brasília,Bauru,1,Paulo,01.58,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0
4,16,Brasília,Bauru,1,Deryk,19.24,8,21,1,3,2,5,1,2,1,3,4,1.0,2.0,0.0,0.0,3.0,0,0.0
5,16,Brasília,Bauru,1,Alex,19.16,11,18,3,4,1,3,0,0,4,0,4,3.0,1.0,0.0,5.0,0.0,1,1.0
6,16,Brasília,Bauru,1,Fulvio (T),32.07,7,25,1,7,2,2,0,0,1,3,4,11.0,3.0,0.0,3.0,0.0,2,0.0
