,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
11,15,Vitória,Sesi Franca,1,Pezão,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Vitória,Sesi Franca,1,Equipe,0.0,72,169,10,28,12,33,18,19,22,7,29,11,9,1,28.0,22.0,14,1
0,15,Sesi Franca,Vitória,2,Nezinho,20.2,15,30,1,4,2,5,8,8,1,1,2,2,0,0,3.0,6.0,3,0
1,15,Sesi Franca,Vitória,2,Bruno,32.4,15,29,1,4,5,7,2,3,5,0,5,0,1,0,3.0,3.0,3,0
2,15,Sesi Franca,Vitória,2,Matheus,24.6,12,17,2,3,2,3,2,2,5,0,5,2,0,0,2.0,6.0,2,0
3,15,Sesi Franca,Vitória,2,Schneider,26.1,10,24,0,2,3,6,4,6,1,0,1,1,0,0,0.0,5.0,1,0
4,15,Sesi Franca,Vitória,2,Antonio,25.3,9,17,1,2,2,4,2,3,3,2,5,1,0,0,4.0,2.0,1,0
5,15,Sesi Franca,Vitória,2,Kurtz,23.9,8,11,0,0,3,4,2,3,4,2,6,0,0,0,4.0,5.0,1,1
6,15,Sesi Franca,Vitória,2,Thiaguinho,13.9,5,5,1,1,1,1,0,0,2,0,2,0,0,0,0.0,0.0,2,0
7,15,Sesi Franca,Vitória,2,Mathias,27.4,4,12,0,0,1,5,2,2,9,1,10,0,0,1,4.0,1.0,5,0
8,15,Sesi Franca,Vitória,2,Cauê,6.1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0
9,15,Sesi Franca,Vitória,2,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Sesi Franca,Vitória,2,Equipe,0.0,78,147,6,16,19,36,22,27,33,8,41,6,6,1,21.0,28.0,18,1
0,15,Macaé Basquete,Minas,1,Márcio,36.7,18,41,1,5,4,9,7,8,5,2,7,1,0,0,4.0,9.0,2,1
1,15,Macaé Basquete,Minas,1,Mosso,32.1,15,50,3,12,3,6,0,2,6,3,9,3,0,1,4.0,3.0,0,0
2,15,Macaé Basquete,Minas,1,Henrique,36.2,8,19,2,5,1,2,0,0,2,1,3,0,3,0,5.0,0.0,1,0
3,15,Macaé Basquete,Minas,1,Maique,26.6,7,23,0,0,3,11,1,1,2,3,5,1,0,0,3.0,1.0,0,2
4,15,Macaé Basquete,Minas,1,Pablo,28.6,6,14,0,1,1,3,4,5,3,3,6,0,0,0,5.0,3.0,2,0
5,15,Macaé Basquete,Minas,1,Pedrinho Rava,37.6,6,18,0,1,1,4,4,7,2,0,2,5,0,0,2.0,9.0,3,0
6,15,Macaé Basquete,Minas,1,Dieguinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,15,Macaé Basquete,Minas,1,Eddy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,15,Macaé Basquete,Minas,1,Tadeu,12.3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Macaé Basquete,Minas,1,Romário,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Macaé Basquete,Minas,1,Matheuzinho,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Macaé Basquete,Minas,1,André Goes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Macaé Basquete,Minas,1,Equipe,0.0,60,168,6,25,13,35,16,23,20,12,32,10,6,1,23.0,25.0,8,3
0,15,Minas,Macaé Basquete,2,Demétrio,29.0,21,37,1,3,8,11,2,6,4,7,11,0,3,0,4.0,6.0,0,1
1,15,Minas,Macaé Basquete,2,Sosa,31.3,10,24,2,6,2,3,0,0,5,0,5,3,1,0,1.0,1.0,5,0
2,15,Minas,Macaé Basquete,2,Fuzaro,25.1,10,21,0,1,3,7,4,4,2,1,3,2,0,0,4.0,5.0,1,0
3,15,Minas,Macaé Basquete,2,Simmons,26.5,9,27,1,5,3,5,0,2,3,0,3,0,0,0,3.0,3.0,0,0
4,15,Minas,Macaé Basquete,2,Shilton,21.2,8,10,0,0,1,2,6,6,2,0,2,0,0,1,3.0,3.0,2,0
5,15,Minas,Macaé Basquete,2,Ansaloni,25.7,7,14,0,0,3,6,1,2,8,2,10,0,0,1,1.0,2.0,2,0
6,15,Minas,Macaé Basquete,2,Coelho,30.9,6,15,0,3,1,1,4,4,2,0,2,4,0,0,4.0,3.0,3,0
7,15,Minas,Macaé Basquete,2,PH Macedo,13.5,3,8,1,2,0,1,0,0,1,0,1,0,1,1,3.0,0.0,0,0
8,15,Minas,Macaé Basquete,2,Adriano Big,30.1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0
9,15,Minas,Macaé Basquete,2,Loroh,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Minas,Macaé Basquete,2,Matheus S.,0.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
11,15,Minas,Macaé Basquete,2,Rafael,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Minas,Macaé Basquete,2,Equipe,0.0,74,156,5,20,21,36,17,24,32,11,43,9,7,4,23.0,23.0,13,1
0,15,Paulistano,São José,1,Dawkins,33.2,20,27,4,6,1,1,6,7,3,2,5,3,1,0,1.0,6.0,2,0
1,15,Paulistano,São José,1,C. Torres,13.8,12,21,1,4,3,3,3,3,3,2,5,0,0,0,3.0,2.0,2,0
2,15,Paulistano,São José,1,Gruber,27.5,11,23,2,4,1,4,3,3,2,1,3,1,1,0,1.0,3.0,0,0
3,15,Paulistano,São José,1,Pecos,19.5,10,14,0,0,4,6,2,2,4,0,4,7,0,0,1.0,1.0,0,0
4,15,Paulistano,São José,1,Gemerson,26.8,9,21,1,5,3,3,0,0,3,1,4,0,0,0,1.0,3.0,1,0
5,15,Paulistano,São José,1,Toyloy,20.9,8,10,0,0,3,4,2,2,2,4,6,1,1,1,1.0,1.0,6,1
6,15,Paulistano,São José,1,Valtinho,25.8,7,21,1,4,1,3,2,3,1,1,2,3,2,0,1.0,3.0,1,0
7,15,Paulistano,São José,1,Guilherme,10.5,6,8,0,0,3,4,0,0,0,2,2,0,0,1,1.0,0.0,0,0
8,15,Paulistano,São José,1,Jhonatan,17.5,2,11,0,3,0,0,2,2,3,1,4,0,0,0,3.0,3.0,1,0
9,15,Paulistano,São José,1,Vitão,1.4,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0
10,15,Paulistano,São José,1,Mogi,1.7,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,0,1
11,15,Paulistano,São José,1,Victinho,1.7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.0,0.0,1,0
12,15,Paulistano,São José,1,Equipe,0.0,89,160,9,26,21,30,20,22,24,14,38,16,7,2,17.0,22.0,14,2
0,15,São José,Paulistano,2,César,24.4,18,28,4,6,3,5,0,0,0,3,3,0,0,0,3.0,3.0,1,0
1,15,São José,Paulistano,2,Rodgers,35.5,16,37,1,3,4,10,5,8,2,0,2,4,0,0,2.0,7.0,1,0
2,15,São José,Paulistano,2,Renato,35.5,12,15,2,3,3,3,0,0,2,2,4,3,2,0,3.0,2.0,0,0
3,15,São José,Paulistano,2,Gustavo,22.0,12,18,0,2,5,5,2,2,2,2,4,0,2,0,4.0,2.0,2,0
4,15,São José,Paulistano,2,Matheus Dalla,29.2,9,25,1,5,3,5,0,0,0,0,0,2,0,0,2.0,0.0,2,0
5,15,São José,Paulistano,2,Arthur,11.1,4,11,0,1,2,4,0,0,0,0,0,1,1,0,1.0,0.0,1,0
6,15,São José,Paulistano,2,Aguirre,15.1,3,9,0,1,1,2,1,2,1,0,1,1,1,0,1.0,1.0,1,0
7,15,São José,Paulistano,2,Cauê,21.5,2,13,0,3,1,2,0,0,4,0,4,4,0,0,5.0,1.0,1,0
8,15,São José,Paulistano,2,Pedrinho,1.0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0.0,1.0,0,0
9,15,São José,Paulistano,2,Daniel Filé,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,São José,Paulistano,2,Bruno,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
11,15,São José,Paulistano,2,Biloca,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,São José,Paulistano,2,Equipe,0.0,77,158,8,24,22,36,9,14,13,9,22,15,10,0,23.0,17.0,9,0
0,15,Rio Claro,Caxias do Sul,1,Deodato,39.0,27,51,7,12,1,5,4,5,2,1,3,4,1,0,2.0,3.0,3,0
1,15,Rio Claro,Caxias do Sul,1,Dedé,35.2,21,45,3,9,3,4,6,10,1,2,3,2,1,0,4.0,5.0,3,0
2,15,Rio Claro,Caxias do Sul,1,Vinicius,28.6,9,15,1,1,1,4,4,4,4,3,7,0,2,0,3.0,4.0,2,0
3,15,Rio Claro,Caxias do Sul,1,Teichmann,34.5,8,17,0,0,3,7,2,3,11,4,15,3,1,0,2.0,4.0,6,0
4,15,Rio Claro,Caxias do Sul,1,Caio,16.8,6,14,0,2,2,2,2,4,2,1,3,0,1,0,4.0,3.0,1,0
5,15,Rio Claro,Caxias do Sul,1,Tatu,27.2,2,7,0,1,0,1,2,2,2,0,2,4,0,1,5.0,4.0,3,0
6,15,Rio Claro,Caxias do Sul,1,Tom,3.3,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0.0,2.0,1,0
7,15,Rio Claro,Caxias do Sul,1,Jackson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,15,Rio Claro,Caxias do Sul,1,Atílio,11.3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2.0,2.0,2,0
9,15,Rio Claro,Caxias do Sul,1,Nicolas,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
10,15,Rio Claro,Caxias do Sul,1,Pastor,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1,0
11,15,Rio Claro,Caxias do Sul,1,Léo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Rio Claro,Caxias do Sul,1,Equipe,0.0,74,151,11,25,10,23,21,30,25,12,37,13,8,1,25.0,27.0,23,0
0,15,Caxias do Sul,Rio Claro,2,Alex,31.4,26,39,3,5,5,7,7,10,1,1,2,1,2,0,4.0,6.0,2,0
1,15,Caxias do Sul,Rio Claro,2,Diego,25.2,18,34,3,5,2,7,5,5,5,2,7,0,3,0,4.0,5.0,1,0
2,15,Caxias do Sul,Rio Claro,2,Betinho,25.1,8,22,1,4,2,4,1,2,4,0,4,1,2,0,2.0,3.0,2,0
3,15,Caxias do Sul,Rio Claro,2,Vinicius,34.7,6,8,0,0,2,3,2,2,0,0,0,3,2,0,4.0,3.0,2,0
4,15,Caxias do Sul,Rio Claro,2,Vinícius,19.7,5,10,1,2,0,1,2,2,2,0,2,3,2,0,4.0,2.0,2,0
5,15,Caxias do Sul,Rio Claro,2,Gustavinho,20.3,5,15,1,1,1,6,0,0,4,1,5,0,1,0,3.0,3.0,4,0
6,15,Caxias do Sul,Rio Claro,2,Rafa Stabile,14.9,4,14,0,2,1,3,2,2,0,0,0,2,1,0,1.0,1.0,2,0
7,15,Caxias do Sul,Rio Claro,2,Guto,12.2,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0,0
8,15,Caxias do Sul,Rio Claro,2,Tobias,11.2,0,5,0,1,0,1,0,0,0,1,1,1,0,0,3.0,0.0,0,0
9,15,Caxias do Sul,Rio Claro,2,Dida,5.3,0,2,0,0,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1,0
10,15,Caxias do Sul,Rio Claro,2,Equipe,0.0,75,152,10,21,13,33,19,23,18,7,25,11,14,0,28.0,24.0,16,0
0,15,Macaé Basquete,Brasília,1,Márcio,35.8,29,49,3,7,4,7,12,14,3,2,5,1,1,0,3.0,9.0,1,0
1,15,Macaé Basquete,Brasília,1,Mosso,34.0,13,26,1,4,3,5,4,4,6,0,6,5,1,0,1.0,4.0,6,0
2,15,Macaé Basquete,Brasília,1,Pedrinho Rava,24.2,11,25,3,7,1,2,0,0,2,0,2,5,1,0,1.0,1.0,2,0
3,15,Macaé Basquete,Brasília,1,Maique,31.2,8,8,0,0,3,3,2,2,3,4,7,2,0,1,4.0,1.0,1,0
4,15,Macaé Basquete,Brasília,1,Henrique,18.3,6,14,0,2,2,3,2,2,2,1,3,0,0,0,2.0,2.0,3,0
5,15,Macaé Basquete,Brasília,1,Pablo,26.3,6,19,0,2,1,3,4,7,3,1,4,1,0,0,2.0,6.0,2,0
6,15,Macaé Basquete,Brasília,1,Dieguinho,25.6,4,16,0,2,1,4,2,2,1,0,1,2,1,0,3.0,1.0,3,0
7,15,Macaé Basquete,Brasília,1,Eddy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,15,Macaé Basquete,Brasília,1,Tadeu,2.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
9,15,Macaé Basquete,Brasília,1,Romário,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Macaé Basquete,Brasília,1,Matheuzinho,1.9,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Macaé Basquete,Brasília,1,André Goes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Macaé Basquete,Brasília,1,Equipe,0.0,77,161,7,24,15,29,26,31,25,8,33,16,5,1,16.0,24.0,18,0
0,15,Brasília,Macaé Basquete,2,Pilar,22.7,20,25,2,3,6,7,2,2,1,0,1,0,0,0,2.0,1.0,0,1
1,15,Brasília,Macaé Basquete,2,Cipolini,23.2,20,28,5,7,1,1,3,5,1,0,1,1,3,0,1.0,3.0,2,0
2,15,Brasília,Macaé Basquete,2,Giovannoni,25.6,14,29,2,5,2,5,4,4,3,4,7,3,1,0,3.0,3.0,0,0
3,15,Brasília,Macaé Basquete,2,Deryk,25.9,12,26,2,6,3,4,0,0,3,1,4,4,2,0,2.0,1.0,0,0
4,15,Brasília,Macaé Basquete,2,Jefferson,18.1,10,25,1,3,3,7,1,2,1,0,1,2,1,0,3.0,1.0,1,1
5,15,Brasília,Macaé Basquete,2,Fúlvio,24.2,8,13,1,2,2,3,1,1,2,4,6,7,3,0,0.0,5.0,2,0
6,15,Brasília,Macaé Basquete,2,Coimbra,15.4,6,8,0,0,2,3,2,2,3,0,3,1,0,1,3.0,1.0,3,0
7,15,Brasília,Macaé Basquete,2,Diego,12.2,5,12,1,2,1,3,0,0,1,0,1,2,0,0,4.0,0.0,1,0
8,15,Brasília,Macaé Basquete,2,Ronald,21.0,4,14,0,0,1,6,2,2,3,2,5,0,2,1,4.0,1.0,1,0
9,15,Brasília,Macaé Basquete,2,Pureza,11.9,0,6,0,0,0,3,0,0,2,0,2,0,0,0,2.0,0.0,0,0
10,15,Brasília,Macaé Basquete,2,Equipe,0.0,99,186,14,28,21,42,15,18,24,11,35,20,17,2,24.0,16.0,10,2
0,15,Basq. Cearense,Sesi Franca,1,Audrei,27.1,21,36,5,8,3,6,0,0,1,4,5,1,1,0,2.0,1.0,0,0
1,15,Basq. Cearense,Sesi Franca,1,Duda,29.0,17,31,5,9,0,1,2,2,1,0,1,8,1,0,2.0,2.0,2,0
2,15,Basq. Cearense,Sesi Franca,1,Toledo,28.0,16,36,0,2,8,14,0,2,8,5,13,1,4,0,4.0,3.0,1,3
3,15,Basq. Cearense,Sesi Franca,1,Felipe,16.1,15,24,3,6,1,1,4,4,8,1,9,1,2,0,3.0,3.0,1,0
4,15,Basq. Cearense,Sesi Franca,1,Rashaun,15.4,9,18,1,4,2,2,2,2,0,0,0,2,0,2,0.0,2.0,2,0
5,15,Basq. Cearense,Sesi Franca,1,Tiagão,13.9,6,10,0,0,2,4,2,2,4,0,4,2,2,0,0.0,1.0,0,0
6,15,Basq. Cearense,Sesi Franca,1,Davi,27.0,5,14,1,4,1,1,0,0,2,1,3,5,1,0,2.0,4.0,3,0
7,15,Basq. Cearense,Sesi Franca,1,Sualisson,13.5,4,9,0,1,2,3,0,0,0,1,1,1,0,0,1.0,0.0,0,0
8,15,Basq. Cearense,Sesi Franca,1,Leonardo,10.2,4,6,0,0,2,3,0,0,0,2,2,0,1,1,3.0,0.0,0,0
9,15,Basq. Cearense,Sesi Franca,1,Victor,10.6,2,11,0,1,1,4,0,0,0,0,0,0,0,1,1.0,0.0,1,0
10,15,Basq. Cearense,Sesi Franca,1,Rômulo,2.8,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1.0,0.0,1,0
11,15,Basq. Cearense,Sesi Franca,1,Leal,6.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
12,15,Basq. Cearense,Sesi Franca,1,Equipe,0.0,99,197,15,35,22,40,10,12,26,16,42,21,13,4,20.0,16.0,11,3
0,15,Sesi Franca,Basq. Cearense,2,Kurtz,25.6,15,18,0,0,7,8,1,2,7,2,9,0,0,2,2.0,2.0,1,0
1,15,Sesi Franca,Basq. Cearense,2,Nezinho,10.0,14,15,3,3,0,0,5,6,0,0,0,2,0,0,4.0,3.0,4,0
2,15,Sesi Franca,Basq. Cearense,2,Mathias,19.9,12,22,0,0,5,10,2,2,2,1,3,1,2,2,3.0,3.0,0,0
3,15,Sesi Franca,Basq. Cearense,2,Cauê,28.7,8,25,0,2,3,8,2,3,2,1,3,6,0,0,0.0,3.0,1,0
4,15,Sesi Franca,Basq. Cearense,2,Bruno,33.8,7,20,0,0,2,8,3,4,5,2,7,0,0,0,2.0,2.0,3,0
5,15,Sesi Franca,Basq. Cearense,2,Matheus,16.4,6,16,1,3,1,3,1,1,1,0,1,2,0,0,1.0,1.0,1,0
6,15,Sesi Franca,Basq. Cearense,2,Schneider,21.2,4,21,0,5,2,3,0,0,1,1,2,0,1,0,2.0,2.0,2,0
7,15,Sesi Franca,Basq. Cearense,2,Antonio,21.4,3,13,0,3,1,1,1,2,0,2,2,1,0,0,2.0,3.0,3,0
8,15,Sesi Franca,Basq. Cearense,2,Thiaguinho,23.0,2,7,0,1,1,2,0,0,1,0,1,1,2,0,0.0,1.0,2,0
9,15,Sesi Franca,Basq. Cearense,2,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Sesi Franca,Basq. Cearense,2,Equipe,0.0,71,157,4,17,22,43,15,20,21,11,32,13,8,4,16.0,20.0,17,0
0,15,Caxias do Sul,Flamengo,1,Vinicius,24.6,16,27,3,6,2,3,3,3,6,0,6,3,1,0,4.0,6.0,2,1
1,15,Caxias do Sul,Flamengo,1,Guto,27.7,14,29,4,7,1,4,0,0,1,0,1,0,1,0,1.0,0.0,2,0
2,15,Caxias do Sul,Flamengo,1,Vinícius,19.3,12,22,2,4,3,5,0,0,2,1,3,5,2,0,5.0,0.0,2,0
3,15,Caxias do Sul,Flamengo,1,Alex,27.4,12,26,0,3,4,6,4,5,2,0,2,3,1,0,3.0,4.0,2,0
4,15,Caxias do Sul,Flamengo,1,Rafa Stabile,25.4,12,20,1,2,4,6,1,2,3,1,4,1,1,0,2.0,2.0,0,2
5,15,Caxias do Sul,Flamengo,1,Diego,20.2,6,12,0,2,2,2,2,2,1,2,3,2,0,0,4.0,4.0,0,0
6,15,Caxias do Sul,Flamengo,1,Betinho,20.1,6,19,1,3,1,4,1,2,1,0,1,2,1,0,1.0,1.0,2,0
7,15,Caxias do Sul,Flamengo,1,Gustavinho,20.8,2,9,0,1,1,3,0,0,3,1,4,4,1,0,2.0,0.0,3,0
8,15,Caxias do Sul,Flamengo,1,Maurício,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Caxias do Sul,Flamengo,1,Tobias,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Caxias do Sul,Flamengo,1,Daniel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Caxias do Sul,Flamengo,1,Dida,14.6,0,2,0,0,0,1,0,0,3,0,3,1,1,0,1.0,0.0,1,0
12,15,Caxias do Sul,Flamengo,1,Equipe,0.0,80,166,11,28,18,34,11,14,22,5,27,21,11,0,24.0,17.0,14,3
0,15,Flamengo,Caxias do Sul,2,Olivinha,30.5,29,42,1,4,10,12,6,6,6,6,12,2,1,0,1.0,4.0,0,0
1,15,Flamengo,Caxias do Sul,2,Marquinhos,25.6,24,36,2,4,4,7,10,10,3,2,5,2,0,0,3.0,7.0,2,2
2,15,Flamengo,Caxias do Sul,2,JP Batista,26.3,14,28,0,0,5,12,4,4,5,2,7,4,2,0,3.0,5.0,3,0
3,15,Flamengo,Caxias do Sul,2,Mineiro,18.9,8,12,0,0,2,4,4,4,2,1,3,0,0,1,2.0,4.0,1,0
4,15,Flamengo,Caxias do Sul,2,Robinson,23.0,7,18,1,4,2,3,0,0,4,0,4,2,1,0,2.0,0.0,0,0
5,15,Flamengo,Caxias do Sul,2,Marcelinho,20.6,6,25,2,7,0,2,0,0,0,1,1,1,0,0,1.0,0.0,1,0
6,15,Flamengo,Caxias do Sul,2,Gegê,16.5,5,15,1,3,1,3,0,0,1,2,3,1,2,0,0.0,0.0,1,0
7,15,Flamengo,Caxias do Sul,2,Rafa Luz,24.7,2,8,0,1,1,2,0,1,5,1,6,8,0,0,1.0,2.0,3,0
8,15,Flamengo,Caxias do Sul,2,Ramon,12.5,2,8,0,2,0,0,2,2,1,0,1,3,0,0,3.0,1.0,3,0
9,15,Flamengo,Caxias do Sul,2,Meyinsse,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Flamengo,Caxias do Sul,2,Pedro,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
11,15,Flamengo,Caxias do Sul,2,Danielzinho,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
12,15,Flamengo,Caxias do Sul,2,Equipe,0.0,97,192,7,25,25,45,26,27,30,16,46,24,10,1,17.0,23.0,14,2
0,15,Mogi,Brasília,1,Shamell,34.8,23,51,1,6,9,15,2,3,5,3,8,2,3,1,1.0,6.0,3,0
1,15,Mogi,Brasília,1,Larry,31.3,15,46,3,12,2,4,2,2,4,2,6,1,7,0,2.0,3.0,3,0
2,15,Mogi,Brasília,1,Lucas,24.7,11,28,3,8,1,2,0,0,2,4,6,1,2,1,5.0,1.0,2,0
3,15,Mogi,Brasília,1,Tyrone,26.2,8,25,0,3,4,8,0,0,3,2,5,2,2,1,4.0,2.0,0,1
4,15,Mogi,Brasília,1,Prestes,15.8,7,15,0,1,3,5,1,2,1,4,5,0,1,0,1.0,1.0,1,0
5,15,Mogi,Brasília,1,Filipin,27.5,7,20,1,5,1,1,2,3,4,1,5,6,1,0,3.0,4.0,1,0
6,15,Mogi,Brasília,1,Jimmy,10.8,2,8,0,2,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1,0
7,15,Mogi,Brasília,1,Gerson,13.4,2,4,0,0,1,2,0,0,2,0,2,2,1,0,1.0,0.0,0,0
8,15,Mogi,Brasília,1,Vithinho,8.7,2,5,0,1,1,1,0,0,1,1,2,2,0,0,0.0,0.0,0,0
9,15,Mogi,Brasília,1,Wagner,6.9,1,2,0,0,0,0,1,2,2,0,2,0,0,0,3.0,1.0,0,0
10,15,Mogi,Brasília,1,J. Mauro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Mogi,Brasília,1,Lessa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Mogi,Brasília,1,Equipe,0.0,78,204,8,38,23,39,8,12,25,18,43,16,17,3,21.0,19.0,11,1
0,15,Brasília,Mogi,2,Giovannoni,33.8,17,29,3,6,2,3,4,5,10,2,12,3,1,0,2.0,6.0,2,0
1,15,Brasília,Mogi,2,Ronald,29.3,16,27,0,0,7,12,2,3,3,4,7,1,0,1,4.0,4.0,5,1
2,15,Brasília,Mogi,2,Deryk,38.3,15,26,3,6,3,4,0,0,1,0,1,7,0,0,3.0,1.0,4,0
3,15,Brasília,Mogi,2,Fúlvio,33.6,8,24,2,6,1,3,0,0,3,2,5,5,3,1,3.0,2.0,4,0
4,15,Brasília,Mogi,2,Diego,18.0,5,19,1,5,1,2,0,0,2,0,2,1,0,0,4.0,0.0,0,0
5,15,Brasília,Mogi,2,Pilar,16.2,5,13,0,2,1,2,3,3,3,0,3,0,2,0,2.0,2.0,2,0
6,15,Brasília,Mogi,2,Jefferson,11.9,5,12,1,2,0,2,2,2,1,0,1,0,0,0,2.0,1.0,1,0
7,15,Brasília,Mogi,2,Cipolini,19.0,4,20,0,3,1,4,2,3,4,1,5,0,0,0,0.0,3.0,2,1
8,15,Brasília,Mogi,2,Pureza,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Brasília,Mogi,2,Equipe,0.0,75,170,10,30,16,32,13,16,28,11,39,17,9,2,20.0,19.0,20,2
0,15,Pinheiros,Flamengo,1,Humberto,29.5,25,44,5,9,4,7,2,3,4,2,6,6,1,0,2.0,6.0,4,0
1,15,Pinheiros,Flamengo,1,Lucas Dias,35.7,18,38,3,5,4,11,1,1,3,1,4,1,3,0,2.0,1.0,4,0
2,15,Pinheiros,Flamengo,1,Mineiro,35.5,16,32,0,0,7,15,2,2,6,4,10,0,1,0,3.0,1.0,1,0
3,15,Pinheiros,Flamengo,1,Holloway,33.9,9,14,0,0,4,6,1,2,3,2,5,5,0,0,2.0,4.0,3,0
4,15,Pinheiros,Flamengo,1,Bennett,32.4,5,23,0,3,2,5,1,4,3,1,4,3,1,1,3.0,4.0,2,0
5,15,Pinheiros,Flamengo,1,Renan,18.1,2,2,0,0,1,1,0,0,3,0,3,0,0,0,3.0,0.0,4,0
6,15,Pinheiros,Flamengo,1,Scaglia,14.9,0,14,0,4,0,1,0,0,0,0,0,0,2,0,2.0,0.0,1,0
7,15,Pinheiros,Flamengo,1,Léo Bispo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,15,Pinheiros,Flamengo,1,Morro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,15,Pinheiros,Flamengo,1,Armani,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,15,Pinheiros,Flamengo,1,L. Cauê,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,15,Pinheiros,Flamengo,1,Aquiles,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,15,Pinheiros,Flamengo,1,Equipe,0.0,75,167,8,21,22,46,7,12,24,12,36,15,10,1,17.0,16.0,19,0
0,15,Flamengo,Pinheiros,2,Marquinhos,30.6,17,26,1,2,5,8,4,4,3,0,3,3,1,0,1.0,3.0,2,1
1,15,Flamengo,Pinheiros,2,Marcelinho,21.4,13,28,3,6,2,5,0,0,1,0,1,2,1,0,2.0,0.0,1,0
