,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
9,13,Macaé Basquete,Uberlândia,1,Will,10.6,0,8,0,2,0,1,0,0,1,1,2,0,0,0,4.0,1.0,1,0
10,13,Macaé Basquete,Uberlândia,1,Lucas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Macaé Basquete,Uberlândia,1,Thiaguinho,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
12,13,Macaé Basquete,Uberlândia,1,Equipe,0.0,72,153,6,22,18,33,18,21,27,9,36,14,10,2,20.0,24.0,14,3
0,13,Uberlândia,Macaé Basquete,2,Valtinho,30.9,15,28,0,3,4,5,7,9,3,0,3,4,2,0,1.0,5.0,1,0
1,13,Uberlândia,Macaé Basquete,2,Cipolini,30.2,14,29,0,1,6,12,2,2,4,0,4,0,0,0,3.0,1.0,0,2
2,13,Uberlândia,Macaé Basquete,2,Robert Day,37.5,11,35,1,7,3,5,2,4,5,1,6,0,2,0,2.0,6.0,5,0
3,13,Uberlândia,Macaé Basquete,2,Helinho,26.2,8,16,2,4,1,2,0,0,2,0,2,1,2,0,4.0,5.0,1,0
4,13,Uberlândia,Macaé Basquete,2,Leandro,17.3,6,9,2,3,0,0,0,0,4,0,4,1,0,0,5.0,0.0,0,0
5,13,Uberlândia,Macaé Basquete,2,Leonardo,22.9,5,11,0,0,1,4,3,3,2,3,5,0,0,1,4.0,2.0,2,0
6,13,Uberlândia,Macaé Basquete,2,Icaro,12.9,4,9,0,1,2,3,0,0,0,2,2,1,0,0,2.0,0.0,1,0
7,13,Uberlândia,Macaé Basquete,2,Kurtz,9.6,2,9,0,0,1,4,0,1,1,0,1,0,0,0,2.0,1.0,0,1
8,13,Uberlândia,Macaé Basquete,2,Audrei,10.9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2,0
9,13,Uberlândia,Macaé Basquete,2,Leandro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Uberlândia,Macaé Basquete,2,Zanini,1.7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Uberlândia,Macaé Basquete,2,Dida,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Uberlândia,Macaé Basquete,2,Equipe,0.0,65,152,5,21,18,35,14,19,21,6,27,7,11,1,24.0,20.0,12,3
0,13,Mogi,Basq. Cearense,1,Toledo,29.8,22,32,0,0,8,12,6,8,7,4,11,1,0,1,1.0,7.0,1,1
1,13,Mogi,Basq. Cearense,1,Filipin,24.4,18,25,4,5,2,4,2,2,1,0,1,1,0,0,2.0,3.0,1,0
2,13,Mogi,Basq. Cearense,1,Alemão,18.5,13,20,0,1,5,7,3,3,6,5,11,0,0,0,4.0,3.0,0,1
3,13,Mogi,Basq. Cearense,1,Gustavinho,31.1,12,24,2,2,3,9,0,0,1,1,2,11,0,0,2.0,1.0,4,0
4,13,Mogi,Basq. Cearense,1,Jefferson,10.3,9,20,1,4,3,4,0,0,1,1,2,0,0,0,1.0,2.0,0,0
5,13,Mogi,Basq. Cearense,1,Ted,23.6,9,28,3,8,0,2,0,0,3,0,3,1,4,2,4.0,0.0,1,0
6,13,Mogi,Basq. Cearense,1,Jason Smith,14.5,5,21,1,5,1,3,0,0,0,0,0,2,1,0,2.0,2.0,1,0
7,13,Mogi,Basq. Cearense,1,Patekoski,16.2,4,4,0,0,2,2,0,0,1,0,1,1,0,0,1.0,0.0,1,0
8,13,Mogi,Basq. Cearense,1,Gehrke,10.2,2,2,0,0,0,0,2,2,0,1,1,0,0,0,1.0,1.0,1,0
9,13,Mogi,Basq. Cearense,1,Jeff,18.6,2,8,0,0,1,4,0,0,4,2,6,1,1,0,3.0,0.0,1,0
10,13,Mogi,Basq. Cearense,1,PH Macedo,2.9,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
11,13,Mogi,Basq. Cearense,1,Sidão,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Mogi,Basq. Cearense,1,Equipe,0.0,96,187,11,26,25,47,13,15,27,16,43,18,11,3,21.0,19.0,11,2
0,13,Basq. Cearense,Mogi,2,Nick,25.6,16,37,1,6,2,5,9,9,2,0,2,2,1,0,0.0,5.0,0,0
1,13,Basq. Cearense,Mogi,2,Victor,23.3,11,17,0,1,4,5,3,4,1,2,3,2,0,0,3.0,2.0,0,0
2,13,Basq. Cearense,Mogi,2,Drudi,18.7,10,16,0,0,5,8,0,0,2,2,4,0,0,0,1.0,1.0,2,0
3,13,Basq. Cearense,Mogi,2,Davi,28.2,10,25,1,3,2,5,3,6,2,0,2,1,1,0,1.0,5.0,3,0
4,13,Basq. Cearense,Mogi,2,Devon,19.4,8,19,0,0,4,8,0,3,3,1,4,1,1,0,2.0,3.0,2,1
5,13,Basq. Cearense,Mogi,2,Matheus,19.9,7,13,1,3,2,2,0,0,2,0,2,2,1,0,1.0,1.0,4,0
6,13,Basq. Cearense,Mogi,2,Jimmy,16.3,6,11,0,1,2,3,2,2,0,0,0,5,0,0,0.0,1.0,1,0
7,13,Basq. Cearense,Mogi,2,Felipe,30.0,4,19,0,3,1,3,2,4,4,1,5,1,1,2,4.0,2.0,2,0
8,13,Basq. Cearense,Mogi,2,Leal,2.7,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0
9,13,Basq. Cearense,Mogi,2,Paranhos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Basq. Cearense,Mogi,2,Erick,12.6,0,5,0,1,0,1,0,0,2,1,3,2,0,0,5.0,1.0,0,0
11,13,Basq. Cearense,Mogi,2,Rômulo,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0
12,13,Basq. Cearense,Mogi,2,Equipe,0.0,74,164,3,18,23,41,19,28,21,9,30,17,8,2,18.0,21.0,15,1
0,13,Espírito Santo,Paulistano,1,Gorauskas,37.6,28,44,3,7,6,8,7,7,7,2,9,2,2,0,3.0,5.0,2,0
1,13,Espírito Santo,Paulistano,1,Daniel Filé,31.6,18,28,0,0,8,13,2,2,4,1,5,0,0,2,3.0,3.0,0,1
2,13,Espírito Santo,Paulistano,1,Cicero,35.1,17,32,0,2,6,10,5,6,4,2,6,2,3,0,3.0,5.0,0,2
3,13,Espírito Santo,Paulistano,1,Rashaun,31.2,11,38,2,6,1,8,3,4,3,0,3,2,0,0,4.0,4.0,1,0
4,13,Espírito Santo,Paulistano,1,Arnaldinho,29.9,7,23,1,4,1,4,2,3,3,4,7,5,0,0,2.0,3.0,2,0
5,13,Espírito Santo,Paulistano,1,Edu Mariano,11.9,3,7,0,1,0,0,3,4,1,0,1,1,1,0,1.0,2.0,5,0
6,13,Espírito Santo,Paulistano,1,Robson,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,13,Espírito Santo,Paulistano,1,Mateus,8.5,0,4,0,0,0,2,0,0,1,0,1,0,0,0,0.0,0.0,2,0
8,13,Espírito Santo,Paulistano,1,Gaspar,13.3,0,3,0,1,0,0,0,0,2,0,2,0,0,0,0.0,0.0,1,0
9,13,Espírito Santo,Paulistano,1,Rafael,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Espírito Santo,Paulistano,1,Equipe,0.0,84,179,6,21,22,45,22,26,28,10,38,12,7,2,16.0,22.0,13,3
0,13,Paulistano,Espírito Santo,2,Pedro,16.8,18,28,4,7,3,3,0,1,2,0,2,0,0,0,1.0,2.0,1,0
1,13,Paulistano,Espírito Santo,2,Mineiro,21.4,14,22,0,0,5,8,4,6,3,2,5,2,0,0,2.0,4.0,0,2
2,13,Paulistano,Espírito Santo,2,Holloway,22.6,11,28,0,3,4,8,3,3,5,0,5,2,1,0,2.0,3.0,3,0
3,13,Paulistano,Espírito Santo,2,Pilar,21.0,11,21,2,3,1,4,3,4,1,1,2,3,2,0,3.0,3.0,0,0
4,13,Paulistano,Espírito Santo,2,César,19.7,10,21,2,5,2,3,0,0,1,1,2,0,2,0,3.0,0.0,0,0
5,13,Paulistano,Espírito Santo,2,Dawkins,14.3,9,11,1,1,3,4,0,0,5,0,5,2,1,0,0.0,1.0,1,0
6,13,Paulistano,Espírito Santo,2,André,20.1,9,22,3,6,0,2,0,0,1,0,1,4,2,0,1.0,0.0,3,0
7,13,Paulistano,Espírito Santo,2,Gemerson,10.0,6,7,1,1,1,1,1,2,0,1,1,0,0,0,3.0,1.0,0,0
8,13,Paulistano,Espírito Santo,2,Renato,24.3,5,19,0,3,2,3,1,4,3,0,3,2,0,0,4.0,1.0,1,1
9,13,Paulistano,Espírito Santo,2,Pecos,16.8,4,4,0,0,2,2,0,0,2,0,2,4,0,0,2.0,1.0,0,0
10,13,Paulistano,Espírito Santo,2,Labbate,11.4,2,6,0,0,1,3,0,0,1,1,2,0,0,1,1.0,0.0,0,0
11,13,Paulistano,Espírito Santo,2,Lucão,1.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0,0
12,13,Paulistano,Espírito Santo,2,Equipe,0.0,99,189,13,29,24,41,12,20,28,7,35,19,12,1,23.0,16.0,9,3
0,13,Bauru,Goiânia,1,Larry,30.8,18,30,2,5,5,6,2,3,8,2,10,11,2,0,1.0,5.0,1,1
1,13,Bauru,Goiânia,1,Murilo,28.2,15,25,1,3,5,7,2,2,2,1,3,2,3,0,3.0,3.0,3,0
2,13,Bauru,Goiânia,1,Barrios,23.7,10,21,2,5,1,2,2,2,1,1,2,1,0,0,1.0,1.0,1,0
3,13,Bauru,Goiânia,1,F. Fischer,19.8,9,14,1,2,3,4,0,0,4,0,4,0,0,0,2.0,1.0,2,0
4,13,Bauru,Goiânia,1,Tischer,19.3,8,11,0,0,4,5,0,1,3,2,5,1,0,0,1.0,2.0,0,0
5,13,Bauru,Goiânia,1,Deodato,23.7,7,21,1,5,2,3,0,0,1,0,1,3,0,0,3.0,2.0,1,0
6,13,Bauru,Goiânia,1,Mathias,12.7,6,8,0,0,3,4,0,0,2,0,2,2,0,0,2.0,0.0,1,1
7,13,Bauru,Goiânia,1,Andrezão,20.0,6,9,0,1,3,3,0,0,0,1,1,0,0,0,2.0,0.0,1,0
8,13,Bauru,Goiânia,1,Ayarza,12.6,6,11,1,1,1,3,1,2,0,2,2,0,0,0,2.0,1.0,0,0
9,13,Bauru,Goiânia,1,Vezaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Bauru,Goiânia,1,Lucas,9.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,1,0
11,13,Bauru,Goiânia,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Bauru,Goiânia,1,Equipe,0.0,85,150,8,22,27,37,7,10,23,9,32,22,7,0,18.0,15.0,11,2
0,13,Goiânia,Bauru,2,Taboada,38.2,30,54,2,8,10,12,4,6,5,0,5,8,2,0,1.0,7.0,1,0
1,13,Goiânia,Bauru,2,Coimbra,34.1,14,18,0,0,6,6,2,6,1,2,3,0,2,0,2.0,3.0,0,2
2,13,Goiânia,Bauru,2,Murilo,22.7,12,14,0,0,3,3,6,8,0,1,1,0,0,0,1.0,4.0,1,0
3,13,Goiânia,Bauru,2,Fernando,27.6,7,19,1,3,2,5,0,0,1,2,3,0,0,1,2.0,0.0,1,0
4,13,Goiânia,Bauru,2,F. Penna,27.3,5,28,1,8,1,2,0,0,4,0,4,5,0,0,3.0,0.0,2,0
5,13,Goiânia,Bauru,2,Diego,11.6,4,7,0,1,1,1,2,2,1,0,1,0,0,0,1.0,1.0,2,0
6,13,Goiânia,Bauru,2,Rafinha,23.2,3,12,1,4,0,0,0,0,2,0,2,4,0,0,4.0,0.0,1,0
7,13,Goiânia,Bauru,2,Adyb,7.2,2,5,0,1,1,1,0,0,1,0,1,0,0,0,1.0,1.0,0,0
8,13,Goiânia,Bauru,2,Lacerda,8.1,1,6,0,0,0,1,1,4,2,1,3,1,0,0,0.0,2.0,0,0
9,13,Goiânia,Bauru,2,Raphael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Goiânia,Bauru,2,Fábio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Goiânia,Bauru,2,Equipe,0.0,78,163,5,25,24,31,15,26,18,8,26,18,6,1,15.0,18.0,8,2
0,13,São José,Pinheiros,1,C. Torres,30.3,21,28,0,0,8,11,5,6,10,3,13,3,1,1,2.0,3.0,1,0
1,13,São José,Pinheiros,1,Quezada,39.9,19,45,3,9,3,7,4,4,7,1,8,8,0,0,3.0,8.0,5,0
2,13,São José,Pinheiros,1,Jefferson,36.7,14,28,2,6,3,4,2,2,7,0,7,1,2,1,2.0,2.0,1,0
3,13,São José,Pinheiros,1,Laws,37.3,11,32,1,5,2,5,4,7,2,0,2,9,1,0,2.0,5.0,2,0
4,13,São José,Pinheiros,1,Dedé,32.9,10,24,2,4,1,5,2,2,5,2,7,0,2,0,2.0,2.0,2,0
5,13,São José,Pinheiros,1,Gustavo,7.3,4,11,0,1,2,4,0,0,0,2,2,0,0,0,3.0,0.0,0,0
6,13,São José,Pinheiros,1,Jerônimo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,13,São José,Pinheiros,1,Victinho,2.6,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0,0
8,13,São José,Pinheiros,1,Nelson,9.7,0,4,0,0,0,2,0,0,2,0,2,0,0,0,1.0,0.0,0,0
9,13,São José,Pinheiros,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,São José,Pinheiros,1,M. Pajé,3.3,0,2,0,0,0,1,0,0,1,1,2,0,0,0,1.0,0.0,1,0
11,13,São José,Pinheiros,1,Equipe,0.0,79,176,8,25,19,40,17,21,34,9,43,22,8,2,16.0,20.0,12,0
0,13,Pinheiros,São José,2,Mineiro,31.6,21,36,1,4,7,10,4,4,3,2,5,0,0,2,1.0,3.0,2,0
1,13,Pinheiros,São José,2,Shamell,36.9,19,56,3,12,4,9,2,2,7,0,7,8,4,0,0.0,4.0,2,0
2,13,Pinheiros,São José,2,Joe Smith,31.0,15,41,2,6,3,10,3,3,5,1,6,7,1,0,1.0,4.0,0,0
3,13,Pinheiros,São José,2,Lucas Dias,15.6,5,5,1,1,1,1,0,0,0,0,0,0,1,0,2.0,1.0,2,0
4,13,Pinheiros,São José,2,Babby,11.3,4,4,0,0,2,2,0,0,3,0,3,0,0,0,2.0,1.0,1,0
5,13,Pinheiros,São José,2,A. Bambu,8.4,2,2,0,0,1,1,0,0,1,0,1,0,1,0,2.0,0.0,1,0
6,13,Pinheiros,São José,2,Toyloy,11.5,2,6,0,0,1,3,0,0,2,2,4,0,0,0,1.0,1.0,0,1
7,13,Pinheiros,São José,2,Humberto,14.7,2,15,0,3,0,2,2,2,3,0,3,2,1,0,3.0,1.0,0,0
8,13,Pinheiros,São José,2,Morro,17.2,0,2,0,0,0,1,0,0,2,1,3,0,0,1,4.0,1.0,0,0
9,13,Pinheiros,São José,2,Bruno Mortari,7.5,0,9,0,3,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
10,13,Pinheiros,São José,2,Bruno Caboclo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Pinheiros,São José,2,Jonathan,14.3,0,5,0,1,0,1,0,0,3,0,3,0,0,0,3.0,0.0,2,0
12,13,Pinheiros,São José,2,Equipe,0.0,70,181,7,30,19,40,11,11,30,8,38,17,10,3,20.0,16.0,10,1
0,13,Limeira,Brasília,1,Ramon,38.4,21,41,1,3,5,12,8,8,3,2,5,0,0,0,3.0,5.0,1,0
1,13,Limeira,Brasília,1,David Jackson,29.0,20,31,2,3,5,9,4,4,3,0,3,3,1,0,4.0,5.0,2,0
2,13,Limeira,Brasília,1,Matheus Dalla,20.4,8,13,2,3,1,2,0,0,2,0,2,1,0,0,2.0,1.0,1,0
3,13,Limeira,Brasília,1,Wagner,27.3,7,12,0,0,3,5,1,2,7,2,9,2,0,0,5.0,3.0,1,0
4,13,Limeira,Brasília,1,Deryk,15.1,6,16,0,2,3,5,0,0,2,0,2,2,2,0,3.0,1.0,1,0
5,13,Limeira,Brasília,1,B. Fiorotto,26.6,6,20,0,0,1,8,4,4,7,2,9,0,0,1,5.0,3.0,4,1
6,13,Limeira,Brasília,1,Renan,6.3,2,2,0,0,1,1,0,0,1,1,2,2,0,0,0.0,0.0,1,0
7,13,Limeira,Brasília,1,Teichmann,10.8,2,4,0,0,1,2,0,0,0,3,3,1,0,1,1.0,1.0,1,0
8,13,Limeira,Brasília,1,Renato Lamas,25.7,2,10,0,2,1,2,0,0,3,0,3,1,1,0,1.0,1.0,2,0
9,13,Limeira,Brasília,1,Matheus P.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Limeira,Brasília,1,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Limeira,Brasília,1,Higor,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Limeira,Brasília,1,Equipe,0.0,74,149,5,13,21,46,17,18,31,13,44,12,4,2,24.0,20.0,14,1
0,13,Brasília,Limeira,2,Nezinho,34.1,22,53,2,10,4,7,8,9,1,0,1,7,4,0,3.0,9.0,3,0
1,13,Brasília,Limeira,2,Arthur,30.1,19,34,4,8,2,3,3,4,3,0,3,0,2,0,4.0,4.0,0,0
2,13,Brasília,Limeira,2,Alex,40.0,14,32,1,4,5,9,1,2,3,0,3,3,1,1,4.0,3.0,0,0
3,13,Brasília,Limeira,2,Ronald,21.8,8,12,0,0,4,6,0,0,3,2,5,0,0,2,3.0,0.0,1,0
4,13,Brasília,Limeira,2,Giovannoni,38.3,4,24,0,5,2,4,0,1,6,3,9,0,0,0,2.0,4.0,1,0
5,13,Brasília,Limeira,2,Goree,19.2,3,15,0,3,0,1,3,4,1,1,2,1,0,2,3.0,3.0,0,0
6,13,Brasília,Limeira,2,Abner,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,13,Brasília,Limeira,2,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,13,Brasília,Limeira,2,Rossi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Brasília,Limeira,2,B. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Brasília,Limeira,2,Osimani,16.6,0,8,0,2,0,1,0,0,2,3,5,1,1,0,1.0,1.0,2,0
11,13,Brasília,Limeira,2,Alírio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Brasília,Limeira,2,Equipe,0.0,70,178,7,32,17,31,15,20,21,10,31,12,12,5,20.0,24.0,7,0
0,13,Palmeiras,Pinheiros,1,Neto,36.1,20,36,3,6,4,7,3,4,0,0,0,0,0,0,2.0,4.0,5,0
1,13,Palmeiras,Pinheiros,1,Tiagão,23.4,17,26,0,0,6,9,5,8,4,2,6,0,1,0,3.0,5.0,1,0
2,13,Palmeiras,Pinheiros,1,Maxi Stanic,40.0,16,23,3,5,3,3,1,2,2,1,3,15,4,0,2.0,4.0,3,0
3,13,Palmeiras,Pinheiros,1,R. Piru,23.5,16,34,2,2,5,14,0,0,2,2,4,1,1,0,3.0,0.0,0,2
4,13,Palmeiras,Pinheiros,1,Tyrone,24.9,13,20,3,4,1,3,2,2,1,0,1,2,2,0,2.0,1.0,3,1
5,13,Palmeiras,Pinheiros,1,Wiggins,15.2,8,10,0,0,4,5,0,0,2,2,4,1,0,0,1.0,0.0,0,1
6,13,Palmeiras,Pinheiros,1,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,13,Palmeiras,Pinheiros,1,Fabricio,28.6,0,8,0,2,0,1,0,0,7,0,7,1,1,0,1.0,0.0,1,0
8,13,Palmeiras,Pinheiros,1,Thyago Aleo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Palmeiras,Pinheiros,1,Vinicius,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0,0
10,13,Palmeiras,Pinheiros,1,Murilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Palmeiras,Pinheiros,1,Guto,3.9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Palmeiras,Pinheiros,1,Equipe,0.0,90,159,11,19,23,43,11,16,19,8,27,20,13,0,18.0,15.0,13,4
0,13,Pinheiros,Palmeiras,2,Joe Smith,35.5,18,26,4,6,2,2,2,4,1,1,2,8,1,0,3.0,3.0,3,0
1,13,Pinheiros,Palmeiras,2,Shamell,35.2,17,40,3,8,4,8,0,0,1,1,2,3,1,0,2.0,1.0,5,1
2,13,Pinheiros,Palmeiras,2,Mineiro,40.0,13,28,1,4,3,4,4,8,5,1,6,2,2,1,0.0,6.0,4,1
3,13,Pinheiros,Palmeiras,2,Jonathan,20.6,9,23,1,5,3,4,0,0,5,1,6,1,3,0,1.0,0.0,0,0
4,13,Pinheiros,Palmeiras,2,Humberto,20.1,7,11,0,1,3,3,1,2,4,0,4,1,0,1,2.0,2.0,4,0
5,13,Pinheiros,Palmeiras,2,A. Bambu,4.3,4,4,0,0,0,0,4,4,0,0,0,0,0,0,1.0,2.0,0,0
6,13,Pinheiros,Palmeiras,2,Toyloy,6.1,3,4,0,0,1,1,1,2,3,1,4,0,0,0,0.0,2.0,1,1
7,13,Pinheiros,Palmeiras,2,Morro,16.8,2,4,0,0,1,1,0,2,1,1,2,1,2,0,4.0,1.0,1,0
8,13,Pinheiros,Palmeiras,2,Bruno Mortari,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,13,Pinheiros,Palmeiras,2,Bruno Caboclo,4.8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Pinheiros,Palmeiras,2,Babby,12.8,0,4,0,0,0,2,0,0,1,2,3,0,0,0,2.0,1.0,2,0
11,13,Pinheiros,Palmeiras,2,Lucas Dias,3.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,2,0
12,13,Pinheiros,Palmeiras,2,Equipe,0.0,73,147,9,25,17,25,12,22,21,8,29,17,12,2,15.0,18.0,22,3
0,13,Minas,Paulistano,1,Coelho,28.1,22,29,1,2,7,9,5,5,3,0,3,0,2,0,3.0,5.0,3,1
1,13,Minas,Paulistano,1,Elinho,32.5,10,20,2,4,2,4,0,0,3,0,3,10,0,0,2.0,4.0,4,0
2,13,Minas,Paulistano,1,Douglas Nunes,39.8,9,26,1,5,2,3,2,5,5,0,5,4,1,4,2.0,2.0,1,0
3,13,Minas,Paulistano,1,George,26.9,9,15,1,1,3,5,0,2,6,2,8,2,2,2,4.0,1.0,2,0
4,13,Minas,Paulistano,1,Laing,18.9,7,16,1,2,2,5,0,0,2,0,2,0,0,2,1.0,0.0,2,0
5,13,Minas,Paulistano,1,Betinho,21.6,7,19,1,3,2,5,0,0,4,1,5,2,0,0,2.0,1.0,1,0
6,13,Minas,Paulistano,1,Fuzaro,15.3,6,17,0,3,3,4,0,0,1,0,1,0,0,1,4.0,1.0,0,0
7,13,Minas,Paulistano,1,Rafa Moreira,3.8,3,3,0,0,1,1,1,1,0,0,0,0,1,0,0.0,1.0,0,0
8,13,Minas,Paulistano,1,Ansaloni,12.7,2,6,0,0,0,2,2,2,2,2,4,0,1,1,1.0,2.0,0,0
9,13,Minas,Paulistano,1,Bruno,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Minas,Paulistano,1,Adriano,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,13,Minas,Paulistano,1,Moisés,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,13,Minas,Paulistano,1,Equipe,0.0,75,151,7,20,22,38,10,15,28,6,34,18,9,10,19.0,17.0,13,1
0,13,Paulistano,Minas,2,Holloway,28.2,14,27,1,3,5,8,1,2,0,3,3,0,0,0,4.0,3.0,4,0
1,13,Paulistano,Minas,2,Dawkins,18.1,12,21,2,3,1,4,4,4,1,0,1,3,4,0,3.0,3.0,0,0
2,13,Paulistano,Minas,2,Mineiro,17.0,11,24,0,1,5,10,1,1,4,3,7,0,0,1,1.0,2.0,3,0
3,13,Paulistano,Minas,2,Pilar,31.9,10,29,0,4,2,5,6,7,8,0,8,0,0,0,2.0,6.0,3,0
4,13,Paulistano,Minas,2,Pedro,20.0,9,15,2,3,1,2,1,2,2,0,2,2,0,0,1.0,2.0,0,0
5,13,Paulistano,Minas,2,Renato,25.5,4,9,0,0,2,4,0,1,3,1,4,1,0,0,3.0,1.0,0,1
6,13,Paulistano,Minas,2,Gemerson,10.1,3,4,0,0,1,1,1,2,1,0,1,0,0,0,1.0,1.0,2,0
7,13,Paulistano,Minas,2,César,19.3,2,10,0,2,1,2,0,0,3,0,3,0,1,0,1.0,0.0,0,0
8,13,Paulistano,Minas,2,Pecos,9.7,0,7,0,1,0,2,0,0,0,1,1,2,0,0,0.0,0.0,2,0
9,13,Paulistano,Minas,2,Lucão,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,13,Paulistano,Minas,2,Labbate,3.6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
11,13,Paulistano,Minas,2,André,16.8,0,3,0,1,0,0,0,0,0,0,0,3,2,0,0.0,0.0,1,0
12,13,Paulistano,Minas,2,Equipe,0.0,65,151,5,18,18,39,14,19,23,9,32,11,8,1,18.0,19.0,15,1
0,13,Espírito Santo,L. Sorocabana,1,Rashaun,38.2,26,43,5,9,3,5,5,6,0,0,0,1,1,0,3.0,7.0,4,0
1,13,Espírito Santo,L. Sorocabana,1,Arnaldinho,26.1,10,22,1,3,1,4,5,5,1,2,3,2,0,0,3.0,4.0,2,0
2,13,Espírito Santo,L. Sorocabana,1,Gorauskas,23.5,9,19,0,1,2,5,5,6,4,1,5,0,2,0,3.0,3.0,2,0
3,13,Espírito Santo,L. Sorocabana,1,Daniel Filé,14.1,9,12,0,0,4,5,1,2,1,1,2,0,0,0,2.0,1.0,0,0
4,13,Espírito Santo,L. Sorocabana,1,Mateus,19.1,8,12,1,2,1,1,3,4,1,1,2,1,0,0,4.0,4.0,0,0
5,13,Espírito Santo,L. Sorocabana,1,Edu Mariano,32.6,4,8,0,0,1,2,2,4,9,0,9,3,0,0,2.0,5.0,4,0
6,13,Espírito Santo,L. Sorocabana,1,Gaspar,25.3,3,22,1,4,0,5,0,0,5,3,8,2,0,0,3.0,1.0,2,0
7,13,Espírito Santo,L. Sorocabana,1,Cicero,15.5,1,6,0,0,0,2,1,2,0,2,2,1,1,0,4.0,3.0,2,0
8,13,Espírito Santo,L. Sorocabana,1,Rafael,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
